hpo_id,hpo_label,snomed_ct_us,cardinality,loss_modifier_dim,loss_granularity
HP:0000956,Acanthosis nigricans,402599005,narrow,,yes
HP:0000956,Acanthosis nigricans,72129000,narrow,,yes
HP:0000957,Cafe-au-lait spot,201281002,narrow,,yes
HP:0000957,Cafe-au-lait spot,51089004,narrow,,yes
HP:0000958,Dry skin,16386004,exact,,no
HP:0000960,Sacral dimple,249729002,narrow,,yes
HP:0000960,Sacral dimple,311897005,narrow,,yes
HP:0000961,Cyanosis,119419001,narrow,,yes
HP:0000961,Cyanosis,3415004,narrow,,yes
HP:0000962,Hyperkeratosis,26996000,narrow,,yes
HP:0000962,Hyperkeratosis,396228006,narrow,,yes
HP:0000962,Hyperkeratosis,399955009,narrow,,yes
HP:0000963,Thin skin,277797007,exact,,no
HP:0000964,Eczematoid dermatitis,281104002,narrow,,yes
HP:0000964,Eczematoid dermatitis,43116000,narrow,,yes
HP:0000966,Hypohidrosis,45004005,exact,,no
HP:0000967,Petechiae,271813007,narrow,,yes
HP:0000967,Petechiae,50091001,narrow,,yes
HP:0000968,Ectodermal dysplasia,254154003,narrow,,yes
HP:0000968,Ectodermal dysplasia,8654005,narrow,,yes
HP:0000969,Edema,20741006,narrow,,yes
HP:0000969,Edema,267038008,narrow,,yes
HP:0000969,Edema,423666004,narrow,,yes
HP:0000969,Edema,79654002,narrow,,yes
HP:0000970,Anhidrosis,14662005,narrow,,yes
HP:0000970,Anhidrosis,39659002,narrow,,yes
HP:0000971,Abnormal sweat gland morphology,88232005,exact,,no
HP:0000972,Palmoplantar hyperkeratosis,706885006,broad,,yes
HP:0000973,Cutis laxa,58588007,exact,,no
HP:0000975,Hyperhidrosis,161857006,narrow,,yes
HP:0000975,Hyperhidrosis,312230002,narrow,,yes
HP:0000975,Hyperhidrosis,364538006,narrow,,yes
HP:0000975,Hyperhidrosis,415690000,narrow,,yes
HP:0000975,Hyperhidrosis,415691001,narrow,,yes
HP:0000975,Hyperhidrosis,52613005,narrow,,yes
HP:0000978,Bruising susceptibility,302227002,narrow,,yes
HP:0000978,Bruising susceptibility,424131007,narrow,,yes
HP:0000978,Bruising susceptibility,425075004,narrow,,yes
HP:0000978,Bruising susceptibility,77643000,narrow,,yes
HP:0000979,Purpura,12393003,narrow,,yes
HP:0000979,Purpura,387778001,narrow,,yes
HP:0000979,Purpura,423902002,narrow,,yes
HP:0000980,Pallor,398979000,exact,,no
HP:0000982,Palmoplantar keratoderma,706885006,broad,,yes
HP:0000988,Skin rash,112625008,narrow,,yes
HP:0000988,Skin rash,271807003,narrow,,yes
HP:0000989,Pruritus,279333002,narrow,,yes
HP:0000989,Pruritus,418290006,narrow,,yes
HP:0000989,Pruritus,418363000,narrow,,yes
HP:0000989,Pruritus,424492005,narrow,,yes
HP:0000991,Xanthomatosis,63103006,broad,,yes
HP:0000992,Cutaneous photosensitivity,90128006,exact,,no
HP:0000995,Melanocytic nevus,21119008,broad,,yes
HP:0000995,Melanocytic nevus,400096001,broad,,yes
HP:0000998,Hypertrichosis,271607001,narrow,,yes
HP:0000998,Hypertrichosis,29966009,narrow,,yes
HP:0000999,Pyoderma,70759006,exact,,no
HP:0001003,Multiple lentigines,72100002,exact,,no
HP:0001004,Lymphedema,234097001,narrow,,yes
HP:0001004,Lymphedema,30213001,narrow,,yes
HP:0001007,Hirsutism,399939002,exact,,no
HP:0001009,Telangiectasia,112641009,narrow,,yes
HP:0001009,Telangiectasia,247479008,narrow,,yes
HP:0001010,Hypopigmentation of the skin,18655006,narrow,,yes
HP:0001010,Hypopigmentation of the skin,201284005,narrow,,yes
HP:0001010,Hypopigmentation of the skin,23006000,narrow,,yes
HP:0001010,Hypopigmentation of the skin,89031001,narrow,,yes
HP:0001012,Multiple lipomas,404062002,narrow,,yes
HP:0001012,Multiple lipomas,46720004,broad,,yes
HP:0001012,Multiple lipomas,93163002,broad,,yes
HP:0001013,Eruptive xanthomas,238952003,exact,,no
HP:0001014,Angiokeratoma,26810009,exact,,no
HP:0001019,Erythroderma,200948000,narrow,,yes
HP:0001019,Erythroderma,396349005,narrow,,yes
HP:0001019,Erythroderma,396350005,narrow,,yes
HP:0001019,Erythroderma,399992009,narrow,,yes
HP:0001019,Erythroderma,400005007,narrow,,yes
HP:0001022,Albinism,15890002,narrow,,yes
HP:0001022,Albinism,18064000,narrow,,yes
HP:0001025,Urticaria,126485001,narrow,,yes
HP:0001025,Urticaria,247472004,narrow,,yes
HP:0001025,Urticaria,64305001,narrow,,yes
HP:0001028,Hemangioma,2099007,broad,,yes
HP:0001028,Hemangioma,253053003,narrow,,yes
HP:0001028,Hemangioma,400210000,narrow,,yes
HP:0001029,Poikiloderma,402685001,narrow,,yes
HP:0001029,Poikiloderma,70114006,narrow,,yes
HP:0001030,Fragile skin,247427007,exact,,no
HP:0001036,Parakeratosis,200766001,narrow,,yes
HP:0001036,Parakeratosis,65068000,narrow,,yes
HP:0001041,Facial erythema,20255002,broad,,yes
HP:0001041,Facial erythema,271811009,broad,,yes
HP:0001041,Facial erythema,398909004,narrow,,yes
HP:0001045,Vitiligo,56727007,exact,,no
HP:0001047,Atopic dermatitis,200775004,narrow,,yes
HP:0001047,Atopic dermatitis,24079001,narrow,,yes
HP:0001048,Cavernous hemangioma,33377007,narrow,,yes
HP:0001048,Cavernous hemangioma,416824008,narrow,,yes
HP:0001048,Cavernous hemangioma,56975005,broad,,yes
HP:0001050,Plethora,75246004,exact,,no
HP:0001051,Seborrheic dermatitis,50563003,narrow,,yes
HP:0001051,Seborrheic dermatitis,86708008,narrow,,yes
HP:0001052,Nevus flammeus,254211001,narrow,,yes
HP:0001052,Nevus flammeus,416377005,narrow,,yes
HP:0001055,Erysipelas,44653001,narrow,,yes
HP:0001055,Erysipelas,51510002,narrow,,yes
HP:0001056,Milia,254679001,narrow,,yes
HP:0001056,Milia,254683001,narrow,,yes
HP:0001056,Milia,37719003,narrow,,yes
HP:0001057,Aplasia cutis congenita,254237003,narrow,,yes
HP:0001057,Aplasia cutis congenita,35484002,narrow,,yes
HP:0001057,Aplasia cutis congenita,74223008,narrow,,yes
HP:0001059,Pterygium,77489003,exact,,no
HP:0001061,Acne,11381005,exact,,no
HP:0001062,Atypical nevus,254818000,narrow,,yes
HP:0001062,Atypical nevus,61814002,narrow,,yes
HP:0001063,Acrocyanosis,25003006,exact,,no
HP:0001065,Striae distensae,201066002,narrow,,yes
HP:0001065,Striae distensae,201067006,narrow,,yes
HP:0001065,Striae distensae,47212006,narrow,,yes
HP:0001067,Neurofibroma,19133005,narrow,,yes
HP:0001067,Neurofibroma,81669005,narrow,,yes
HP:0001071,Angiokeratoma corporis diffusum,124464003,narrow,,yes
HP:0001071,Angiokeratoma corporis diffusum,16652001,narrow,,yes
HP:0001072,Thickened skin,17417006,narrow,,yes
HP:0001072,Thickened skin,69943009,narrow,,yes
HP:0001075,Atrophic scars,239172000,narrow,,yes
HP:0001075,Atrophic scars,409766009,narrow,,yes
HP:0001080,Biliary tract abnormality,105997008,exact,,no
HP:0001081,Cholelithiasis,266474003,exact,,no
HP:0001082,Cholecystitis,76581006,exact,,no
HP:0001083,Ectopia lentis,74969002,exact,,no
HP:0001084,Corneal arcus,111522004,narrow,,yes
HP:0001084,Corneal arcus,231924000,narrow,,yes
HP:0001084,Corneal arcus,231925004,narrow,,yes
HP:0001085,Papilledema,248487006,narrow,,yes
HP:0001085,Papilledema,423341008,narrow,,yes
HP:0001085,Papilledema,73221001,narrow,,yes
HP:0001087,Developmental glaucoma,204113001,narrow,,yes
HP:0001087,Developmental glaucoma,413728006,narrow,,yes
HP:0001088,Brushfield spots,400960002,exact,,no
HP:0001089,Iris atrophy,95709007,exact,,no
HP:0001090,Abnormally large globe,246920008,exact,,no
HP:0001092,Absent lacrimal punctum,204208005,narrow,,yes
HP:0001092,Absent lacrimal punctum,253217007,narrow,,yes
HP:0001094,Iridocyclitis,77971008,exact,,no
HP:0001095,Hypertensive retinopathy,6962006,exact,,no
HP:0001096,Keratoconjunctivitis,88151007,exact,,no
HP:0001097,Keratoconjunctivitis sicca,302896008,narrow,,yes
HP:0001097,Keratoconjunctivitis sicca,363677007,narrow,,yes
HP:0001097,Keratoconjunctivitis sicca,46152009,narrow,,yes
HP:0001100,Heterochromia iridis,247033008,broad,,yes
HP:0001101,Iritis,65074000,exact,,no
HP:0001103,Abnormal macular morphology,312999006,exact,,no
HP:0001107,Ocular albinism,26399002,exact,,no
HP:0001112,Leber optic atrophy,58610003,exact,,no
HP:0001114,Xanthelasma,63103006,broad,,yes
HP:0001114,Xanthelasma,6400008,narrow,,yes
HP:0001114,Xanthelasma,75594004,narrow,,yes
HP:0001118,Juvenile cataract,399336001,exact,,no
HP:0001123,Visual field defect,12184005,exact,,no
HP:0001126,Cryptophthalmos,400951005,exact,,no
HP:0001128,Trichiasis,60332004,exact,,no
HP:0001131,Corneal dystrophy,5587004,exact,,no
HP:0001132,Lens subluxation,65814009,exact,,no
HP:0001133,Constriction of peripheral visual field,1151008,narrow,,yes
HP:0001133,Constriction of peripheral visual field,267628004,narrow,,yes
HP:0001137,Alternating esotropia,39837002,exact,,no
HP:0001138,Optic neuropathy,82108004,exact,,no
HP:0001140,Limbal dermoid,5131000119107,narrow,,yes
HP:0001140,Limbal dermoid,92097004,narrow,,yes
HP:0001141,Severely reduced visual acuity,397541004,exact,,no
HP:0001142,Lenticonus,253221000,exact,,no
HP:0001144,Orbital cyst,31021007,exact,,no
HP:0001147,Retinal exudate,39832008,exact,,no
HP:0001149,Lattice corneal dystrophy,1192004,narrow,,yes
HP:0001149,Lattice corneal dystrophy,361199007,narrow,,yes
HP:0001153,Septate vagina,47054003,exact,,no
HP:0001155,Abnormality of the hand,299033004,exact,,no
HP:0001156,Brachydactyly,43476002,exact,,no
HP:0001159,Syndactyly,373413006,exact,,no
HP:0001161,Hand polydactyly,81793007,exact,,no
HP:0001162,Postaxial hand polydactyly,205131007,exact,,no
HP:0001166,Arachnodactyly,62250003,broad,,yes
HP:0001169,Broad palm,48251003,exact,,no
HP:0001171,Split hand,299034005,exact,,no
HP:0001172,Abnormal thumb morphology,299130003,exact,,no
HP:0001176,Large hands,249752003,exact,,no
HP:0001177,Preaxial hand polydactyly,205135003,broad,,yes
HP:0001177,Preaxial hand polydactyly,445216006,narrow,,yes
HP:0001182,Tapered finger,249768009,exact,,no
HP:0001195,Single umbilical artery,204470001,exact,,no
HP:0001196,Short umbilical cord,59795007,exact,,no
HP:0001199,Triphalangeal thumb,205308004,exact,,no
HP:0001217,Clubbing,367004,exact,,no
HP:0001233,2-3 finger cutaneous syndactyly,205139009,exact,,no
HP:0001239,Wrist flexion contracture,202275008,exact,,no
HP:0001249,Intellectual disability,228156007,narrow,,yes
HP:0001249,Intellectual disability,247578003,narrow,,yes
HP:0001249,Intellectual disability,91138005,narrow,,yes
HP:0001250,Seizure,128613002,narrow,,yes
HP:0001250,Seizure,246545002,broad,,yes
HP:0001250,Seizure,313307000,narrow,,yes
HP:0001250,Seizure,84757009,narrow,,yes
HP:0001250,Seizure,91175000,narrow,,yes
HP:0001251,Ataxia,85102008,exact,,no
HP:0001252,Hypotonia,398151007,narrow,,yes
HP:0001252,Hypotonia,398152000,narrow,,yes
HP:0001254,Lethargy,214264003,exact,,no
HP:0001256,Mild intellectual disability,86765009,exact,,no
HP:0001257,Spasticity,221360009,narrow,,yes
HP:0001257,Spasticity,397790002,narrow,,yes
HP:0001258,Spastic paraplegia,192967009,exact,,no
HP:0001259,Coma,371632003,exact,,no
HP:0001260,Dysarthria,8011004,exact,,no
HP:0001262,Excessive daytime somnolence,271782001,broad,,yes
HP:0001262,Excessive daytime somnolence,79519003,broad,,yes
HP:0001263,Global developmental delay,224958001,exact,,no
HP:0001264,Spastic diplegia,281411007,exact,,no
HP:0001265,Hyporeflexia,405946002,exact,,no
HP:0001266,Choreoathetosis,43105007,exact,,no
HP:0001269,Hemiparesis,127377003,narrow,,yes
HP:0001269,Hemiparesis,20022000,narrow,,yes
HP:0001271,Polyneuropathy,302226006,broad,,yes
HP:0001271,Polyneuropathy,42345000,narrow,,yes
HP:0001271,Polyneuropathy,42658009,broad,,yes
HP:0001272,Cerebellar atrophy,95646004,exact,,no
HP:0001274,Agenesis of corpus callosum,5102002,exact,,no
HP:0001276,Hypertonia,41581000,narrow,,yes
HP:0001276,Hypertonia,56731001,narrow,,yes
HP:0001278,Orthostatic hypotension,28651003,exact,,no
HP:0001279,Syncope,271594007,narrow,,yes
HP:0001279,Syncope,272030005,narrow,,yes
HP:0001279,Syncope,309585006,narrow,,yes
HP:0001281,Tetany,10629009,exact,,no
HP:0001283,Bulbar palsy,398432008,exact,,no
HP:0001284,Areflexia,349006,narrow,,yes
HP:0001284,Areflexia,37280007,narrow,,yes
HP:0001285,Spastic tetraparesis,298282001,exact,,no
HP:0001287,Meningitis,7180009,exact,,no
HP:0001288,Gait disturbance,22325002,exact,,no
HP:0001289,Confusion,286933003,exact,,no
HP:0001293,Cranial nerve compression,95664006,exact,,no
HP:0001297,Stroke,230690007,exact,,no
HP:0001298,Encephalopathy,81308009,exact,,no
HP:0001300,Parkinsonism,32798002,exact,,no
HP:0001302,Pachygyria,23024003,exact,,no
HP:0001304,Torsion dystonia,22451001,narrow,,yes
HP:0001304,Torsion dystonia,431034009,narrow,,yes
HP:0001305,Dandy-Walker malformation,14447001,exact,,no
HP:0001308,Tongue fasciculations,249878001,exact,,no
HP:0001310,Dysmetria,32566006,exact,,no
HP:0001319,Neonatal hypotonia,205294008,exact,,no
HP:0001321,Cerebellar hypoplasia,16026008,exact,,no
HP:0001324,Muscle weakness,26544005,exact,,no
HP:0001325,Hypoglycemic coma,267384006,exact,,no
HP:0001331,Absent septum pellucidum,253143001,exact,,no
HP:0001334,Communicating hydrocephalus,271569006,exact,,no
HP:0001335,Bimanual synkinesia,229247004,exact,,no
HP:0001336,Myoclonus,127324008,narrow,,yes
HP:0001336,Myoclonus,17450006,narrow,,yes
HP:0001337,Tremor,26079004,exact,,no
HP:0001338,Partial agenesis of the corpus callosum,253140003,exact,,no
HP:0001339,Lissencephaly,204036008,exact,,no
HP:0001342,Cerebral hemorrhage,230706003,narrow,,yes
HP:0001342,Cerebral hemorrhage,274100004,narrow,,yes
HP:0001343,Kernicterus,50143004,narrow,,yes
HP:0001343,Kernicterus,74925009,narrow,,yes
HP:0001347,Hyperreflexia,86854008,exact,,no
HP:0001350,Slurred speech,289195008,exact,,no
HP:0001355,Megalencephaly,19410003,exact,,no
HP:0001357,Plagiocephaly,21850008,narrow,,yes
HP:0001357,Plagiocephaly,254024005,narrow,,yes
HP:0001360,Holoprosencephaly,30915001,exact,,no
HP:0001363,Craniosynostosis,57219006,broad,,yes
HP:0001367,Abnormal joint morphology,399269003,broad,,yes
HP:0001369,Arthritis,3723001,exact,,no
HP:0001370,Rheumatoid arthritis,69896004,exact,,no
HP:0001371,Flexion contracture,203598005,narrow,,yes
HP:0001371,Flexion contracture,385522000,narrow,,yes
HP:0001371,Flexion contracture,55033002,narrow,,yes
HP:0001371,Flexion contracture,57048009,narrow,,yes
HP:0001371,Flexion contracture,7890003,narrow,,yes
HP:0001371,Flexion contracture,88565003,narrow,,yes
HP:0001373,Joint dislocation,108367008,narrow,,yes
HP:0001373,Joint dislocation,87642003,narrow,,yes
HP:0001374,Congenital hip dislocation,48334007,broad,,yes
HP:0001374,Congenital hip dislocation,52781008,broad,,yes
HP:0001382,Joint hypermobility,298181000,exact,,no
HP:0001385,Hip dysplasia,48334007,broad,,yes
HP:0001385,Hip dysplasia,52781008,broad,,yes
HP:0001386,Joint swelling,271771009,exact,,no
HP:0001387,Joint stiffness,84445001,exact,,no
HP:0001392,Abnormality of the liver,235856003,exact,,no
HP:0001394,Cirrhosis,19943007,exact,,no
HP:0001395,Hepatic fibrosis,62484002,exact,,no
HP:0001396,Cholestasis,197446008,narrow,,yes
HP:0001396,Cholestasis,30144000,narrow,,yes
HP:0001396,Cholestasis,33688009,narrow,,yes
HP:0001397,Hepatic steatosis,197321007,narrow,,yes
HP:0001397,Hepatic steatosis,442191002,narrow,,yes
HP:0001399,Hepatic failure,59927004,exact,,no
HP:0001402,Hepatocellular carcinoma,109841003,narrow,,yes
HP:0001402,Hepatocellular carcinoma,187769009,narrow,,yes
HP:0001402,Hepatocellular carcinoma,25370001,narrow,,yes
HP:0001406,Intrahepatic cholestasis,4637005,exact,,no
HP:0001407,Hepatic cysts,85057007,exact,,no
HP:0001408,Bile duct proliferation,20239009,exact,,no
HP:0001409,Portal hypertension,34742003,exact,,no
HP:0001410,Decreased liver function,75183008,broad,,yes
HP:0001410,Decreased liver function,77981007,narrow,,yes
HP:0001413,Micronodular cirrhosis,21861000,exact,,no
HP:0001417,X-linked inheritance,263934009,exact,,no
HP:0001433,Hepatosplenomegaly,36760000,exact,,no
HP:0001476,Delayed closure of the anterior fontanelle,295091000119100,exact,,no
HP:0001480,Freckling,403536009,narrow,,yes
HP:0001480,Freckling,699225003,narrow,,yes
HP:0001482,Subcutaneous nodule,95325000,exact,,no
HP:0001483,Eye poking,78894008,exact,,no
HP:0001489,Posterior vitreous detachment,247081001,exact,,no
HP:0001491,Congenital fibrosis of extraocular muscles,400946004,exact,,no
HP:0001492,Axenfeld anomaly,204152008,exact,,no
HP:0001493,Falciform retinal fold,204181009,exact,,no
HP:0001508,Failure to thrive,36440009,narrow,,yes
HP:0001508,Failure to thrive,432788009,narrow,,yes
HP:0001510,Growth delay,276617005,narrow,,yes
HP:0001510,Growth delay,444896005,narrow,,yes
HP:0001510,Growth delay,59576002,narrow,,yes
HP:0001511,Intrauterine growth retardation,199612005,narrow,,yes
HP:0001511,Intrauterine growth retardation,22033007,narrow,,yes
HP:0001513,Obesity,414915002,narrow,,yes
HP:0001513,Obesity,414916001,narrow,,yes
HP:0001518,Small for gestational age,267258002,narrow,,yes
HP:0001518,Small for gestational age,276610007,narrow,,yes
HP:0001519,Disproportionate tall stature,62250003,broad,,yes
HP:0001528,Hemihypertrophy,205838004,narrow,,yes
HP:0001528,Hemihypertrophy,56007004,narrow,,yes
HP:0001537,Umbilical hernia,396347007,exact,,no
HP:0001539,Omphalocele,18735004,exact,,no
HP:0001540,Diastasis recti,62629000,exact,,no
HP:0001541,Ascites,389026000,exact,,no
HP:0001543,Gastroschisis,72951007,exact,,no
HP:0001552,Barrel-shaped chest,24228002,exact,,no
HP:0001558,Decreased fetal movement,276369006,exact,,no
HP:0001560,Abnormality of the amniotic fluid,42170009,exact,,no
HP:0001561,Polyhydramnios,86203003,exact,,no
HP:0001562,Oligohydramnios,59566000,exact,,no
HP:0001572,Macrodontia,71485000,exact,,no
HP:0001582,Redundant skin,201093004,exact,,no
HP:0001583,Rotary nystagmus,44526006,narrow,,yes
HP:0001583,Rotary nystagmus,95783006,narrow,,yes
HP:0001586,Vesicovaginal fistula,89405008,exact,,no
HP:0001596,Alopecia,278040002,broad,,yes
HP:0001596,Alopecia,56317004,broad,,yes
HP:0001597,Abnormal nail morphology,17790008,exact,,no
HP:0001598,Concave nail,66270006,exact,,no
HP:0001601,Laryngomalacia,38086007,exact,,no
HP:0001602,Laryngeal stenosis,75547007,exact,,no
HP:0001604,Vocal cord paresis,302912005,broad,,yes
HP:0001604,Vocal cord paresis,445424004,narrow,,yes
HP:0001605,Vocal cord paralysis,302912005,broad,,yes
HP:0001607,Subglottic stenosis,22668006,exact,,no
HP:0001609,Hoarse voice,50219008,exact,,no
HP:0001611,Hypernasal speech,229645001,narrow,,yes
HP:0001611,Hypernasal speech,289190003,narrow,,yes
HP:0001612,Weak cry,2120003,exact,,no
HP:0001618,Dysphonia,47004009,exact,,no
HP:0001620,Abnormally high-pitched voice,51406002,exact,,no
HP:0001621,Weak voice,34527004,narrow,,yes
HP:0001621,Weak voice,8614008,narrow,,yes
HP:0001622,Premature birth,282020008,narrow,,yes
HP:0001622,Premature birth,367494004,narrow,,yes
HP:0001622,Premature birth,49550006,narrow,,yes
HP:0001623,Breech presentation,249101006,narrow,,yes
HP:0001623,Breech presentation,6096002,narrow,,yes
HP:0001626,Abnormality of the cardiovascular system,49601007,exact,,no
